Order ID,Order Date,Product Name,Category,Region,Sales,Profit,Quantity
ORD-78248,2023-06-23,Wooden Bookshelf,Furniture,East,1936.17,191.88,7
ORD-55688,2023-06-23,Samsung Galaxy Tab,Technology,East,3899.28,796.25,8
ORD-90396,2023-06-23,Pen Set,Office Supplies,West,71.0,-4.03,3
ORD-75612,2023-06-24,IKEA Standing Desk,Furniture,Central,301.11,39.42,1
ORD-67637,2023-06-24,IKEA Standing Desk,Furniture,Central,377.41,39.89,1
ORD-27512,2023-06-25,Whiteboard Markers,Office Supplies,South,70.28,-7.39,6
ORD-53165,2023-06-25,Apple MacBook Pro,Technology,South,2271.95,346.62,2
ORD-77760,2023-06-25,Wooden Bookshelf,Furniture,South,1694.35,204.73,10
ORD-50291,2023-06-26,IKEA Standing Desk,Furniture,South,1465.65,110.65,5
ORD-91927,2023-06-26,Highlighter Pack,Office Supplies,Central,30.6,9.49,2
ORD-61876,2023-06-28,IKEA Standing Desk,Furniture,South,1362.43,139.56,4
ORD-25509,2023-06-28,Sony Headphones,Technology,Central,926.17,259.27,6
ORD-79339,2023-06-29,Sticky Notes Pack,Office Supplies,South,9.73,1.77,1
ORD-29871,2023-06-30,Apple MacBook Pro,Technology,East,11335.23,2172.15,7
ORD-41295,2023-06-30,Dell XPS 15,Technology,East,1143.37,195.14,1
ORD-89377,2023-07-01,HP LaserJet Printer,Technology,East,4017.88,661.27,10
ORD-16929,2023-07-02,Pen Set,Office Supplies,West,69.5,-6.9,3
ORD-74634,2023-07-04,Sticky Notes Pack,Office Supplies,West,32.02,8.99,3
ORD-25473,2023-07-05,Pen Set,Office Supplies,South,49.63,10.01,3
ORD-92288,2023-07-05,Sticky Notes Pack,Office Supplies,Central,31.97,7.46,3
ORD-33957,2023-07-06,Wooden Bookshelf,Furniture,West,2559.71,417.03,10
ORD-87883,2023-07-06,Sony Headphones,Technology,Central,1291.23,319.77,8
ORD-63849,2023-07-06,Stapler Set,Office Supplies,Central,55.62,18.4,4
ORD-90281,2023-07-07,Whiteboard Markers,Office Supplies,East,70.33,14.66,5
ORD-36504,2023-07-07,Filing Cabinet,Furniture,West,1090.77,166.98,6
ORD-23399,2023-07-07,Samsung Galaxy Tab,Technology,Central,2461.16,312.58,6
ORD-28696,2023-07-09,Wooden Bookshelf,Furniture,West,513.95,68.23,2
ORD-64246,2023-07-11,Stapler Set,Office Supplies,South,70.27,18.75,6
ORD-47313,2023-07-11,SanDisk SSD 1TB,Technology,West,968.53,168.48,9
ORD-53904,2023-07-13,Binder Clips Box,Office Supplies,South,39.66,9.04,7
ORD-88363,2023-07-14,Apple MacBook Pro,Technology,East,11790.6,1690.42,8
ORD-47721,2023-07-15,A4 Paper Ream,Office Supplies,Central,54.18,12.65,6
ORD-11292,2023-07-15,Wooden Bookshelf,Furniture,West,1099.5,119.35,4
ORD-37444,2023-07-15,A4 Paper Ream,Office Supplies,South,7.16,-0.36,1
ORD-44513,2023-07-15,Whiteboard Markers,Office Supplies,East,134.25,39.29,9
ORD-28512,2023-07-15,Logitech Wireless Mouse,Technology,East,73.4,21.79,2
ORD-35146,2023-07-16,Glass Coffee Table,Furniture,West,2397.76,426.28,9
ORD-26899,2023-07-16,Leather Sofa,Furniture,East,3808.57,444.03,3
ORD-57408,2023-07-16,Wooden Bookshelf,Furniture,Central,220.16,31.19,1
ORD-65212,2023-07-17,Sony Headphones,Technology,Central,144.25,33.56,1
ORD-34987,2023-07-17,Logitech Wireless Mouse,Technology,South,172.19,54.19,5
ORD-80220,2023-07-17,Pen Set,Office Supplies,Central,20.55,-1.55,1
ORD-26406,2023-07-17,Whiteboard Markers,Office Supplies,East,80.07,30.76,5
ORD-88470,2023-07-18,Logitech Wireless Mouse,Technology,South,224.95,43.24,8
ORD-36975,2023-07-18,Dell XPS 15,Technology,West,888.67,131.32,1
ORD-65194,2023-07-20,Dell XPS 15,Technology,West,6558.42,881.23,7
ORD-82848,2023-07-20,Wooden Bookshelf,Furniture,South,1106.44,147.66,5
ORD-79410,2023-07-20,IKEA Standing Desk,Furniture,Central,999.73,103.55,3
ORD-86637,2023-07-20,Wooden Bookshelf,Furniture,East,777.63,70.35,3
ORD-65965,2023-07-21,Filing Cabinet,Furniture,East,1523.48,210.34,8
ORD-57118,2023-07-21,IKEA Standing Desk,Furniture,West,3001.03,288.95,7
ORD-44229,2023-07-22,Logitech Wireless Mouse,Technology,South,168.09,29.75,6
ORD-95969,2023-07-22,HP LaserJet Printer,Technology,Central,277.08,38.49,1
ORD-65455,2023-07-24,Pen Set,Office Supplies,West,152.52,40.26,7
ORD-10851,2023-07-24,Pen Set,Office Supplies,Central,69.39,23.31,4
ORD-97649,2023-07-25,Wooden Bookshelf,Furniture,East,762.23,96.66,3
ORD-28481,2023-07-25,Wooden Bookshelf,Furniture,East,994.68,84.66,4
ORD-42717,2023-07-25,A4 Paper Ream,Office Supplies,South,43.99,7.45,7
ORD-82954,2023-07-26,Pen Set,Office Supplies,East,185.35,-18.07,7
ORD-91689,2023-07-27,Glass Coffee Table,Furniture,Central,2207.71,327.23,9
ORD-14288,2023-07-27,Stapler Set,Office Supplies,Central,160.58,57.92,10
ORD-66618,2023-07-27,SanDisk SSD 1TB,Technology,East,300.66,53.93,3
ORD-89498,2023-07-28,Binder Clips Box,Office Supplies,South,24.35,7.53,4
ORD-68459,2023-07-28,IKEA Standing Desk,Furniture,West,1669.65,225.44,5
ORD-74597,2023-07-29,Sony Headphones,Technology,South,147.43,30.13,1
ORD-14085,2023-07-29,Whiteboard Markers,Office Supplies,South,20.11,7.34,2
ORD-25075,2023-07-30,HP LaserJet Printer,Technology,West,1309.8,204.42,4
ORD-57263,2023-07-30,Herman Miller Chair,Furniture,West,7307.36,1266.91,8
ORD-61488,2023-07-30,Sticky Notes Pack,Office Supplies,West,60.61,21.71,5
ORD-99201,2023-07-30,Herman Miller Chair,Furniture,West,880.16,133.05,1
ORD-74866,2023-07-31,Logitech Wireless Mouse,Technology,East,38.36,8.73,1
ORD-87735,2023-08-03,Sony Headphones,Technology,East,771.64,138.0,4
ORD-60779,2023-08-03,Pen Set,Office Supplies,West,130.56,31.81,6
ORD-52358,2023-08-03,Binder Clips Box,Office Supplies,West,34.0,9.4,4
ORD-13238,2023-08-03,Whiteboard Markers,Office Supplies,Central,27.5,10.81,2
ORD-29119,2023-08-04,Sony Headphones,Technology,Central,409.4,107.61,3
ORD-69892,2023-08-04,Leather Sofa,Furniture,East,10464.46,1904.81,7
ORD-69910,2023-08-04,Leather Sofa,Furniture,West,1221.42,171.61,1
ORD-38014,2023-08-05,Binder Clips Box,Office Supplies,West,68.72,22.15,9
ORD-36305,2023-08-05,Pen Set,Office Supplies,East,104.96,37.18,5
ORD-83284,2023-08-06,A4 Paper Ream,Office Supplies,East,19.7,3.45,2
ORD-69552,2023-08-06,Glass Coffee Table,Furniture,East,1867.61,302.82,6
ORD-71524,2023-08-06,Highlighter Pack,Office Supplies,Central,26.27,6.24,2
ORD-13515,2023-08-07,Samsung Galaxy Tab,Technology,East,2284.6,450.63,4
ORD-85552,2023-08-08,IKEA Standing Desk,Furniture,West,1813.41,168.24,5
ORD-40735,2023-08-09,A4 Paper Ream,Office Supplies,South,57.81,-3.19,8
ORD-82634,2023-08-09,HP LaserJet Printer,Technology,East,661.59,73.94,2
ORD-52096,2023-08-12,Sticky Notes Pack,Office Supplies,Central,40.39,7.65,4
ORD-94711,2023-08-13,Glass Coffee Table,Furniture,East,587.02,87.43,2
ORD-74771,2023-08-13,Canon DSLR Camera,Technology,West,3345.25,445.86,5
ORD-10407,2023-08-13,Canon DSLR Camera,Technology,South,3222.63,414.33,5
ORD-47056,2023-08-14,Wooden Bookshelf,Furniture,East,1011.49,107.06,4
ORD-19637,2023-08-15,Herman Miller Chair,Furniture,West,5738.05,773.83,6
ORD-32047,2023-08-15,Herman Miller Chair,Furniture,South,2626.35,238.97,4
ORD-68827,2023-08-15,IKEA Standing Desk,Furniture,Central,302.96,37.11,1
ORD-72535,2023-08-16,Filing Cabinet,Furniture,Central,1132.62,116.45,7
ORD-95597,2023-08-16,Herman Miller Chair,Furniture,East,7962.04,1276.47,8
ORD-15279,2023-08-17,Highlighter Pack,Office Supplies,Central,28.26,-2.32,2
ORD-94907,2023-08-17,Highlighter Pack,Office Supplies,South,22.48,4.63,2
ORD-91762,2023-08-17,Sony Headphones,Technology,West,1403.72,363.19,9
ORD-42949,2023-08-17,Whiteboard Markers,Office Supplies,East,49.83,10.49,4
ORD-49315,2023-08-18,Filing Cabinet,Furniture,South,340.29,33.24,2
ORD-38686,2023-08-19,A4 Paper Ream,Office Supplies,Central,91.76,18.06,10
ORD-59259,2023-08-19,Highlighter Pack,Office Supplies,East,52.46,14.38,3
ORD-92955,2023-08-20,IKEA Standing Desk,Furniture,Central,1802.07,151.0,6
ORD-28982,2023-08-20,HP LaserJet Printer,Technology,Central,2711.55,418.73,8
ORD-20739,2023-08-21,Apple MacBook Pro,Technology,West,4116.59,648.26,3
ORD-76698,2023-08-21,Highlighter Pack,Office Supplies,West,123.8,28.08,8
ORD-64238,2023-08-21,Logitech Wireless Mouse,Technology,Central,37.89,9.44,1
ORD-34780,2023-08-21,Leather Sofa,Furniture,Central,1033.09,146.5,1
ORD-67870,2023-08-22,Stapler Set,Office Supplies,West,84.28,19.67,6
ORD-26551,2023-08-22,Herman Miller Chair,Furniture,East,9841.7,1641.31,9
ORD-95674,2023-08-23,Filing Cabinet,Furniture,South,1034.62,92.12,6
ORD-41985,2023-08-24,Sticky Notes Pack,Office Supplies,Central,65.1,14.83,6
ORD-92397,2023-08-24,SanDisk SSD 1TB,Technology,East,879.22,138.73,9
ORD-56984,2023-08-24,Apple MacBook Pro,Technology,South,1195.17,254.52,1
ORD-52101,2023-08-25,Glass Coffee Table,Furniture,West,2783.63,478.77,9
ORD-38632,2023-08-25,Logitech Wireless Mouse,Technology,South,186.29,61.76,6
ORD-29472,2023-08-26,Apple MacBook Pro,Technology,West,13187.17,2114.03,9
ORD-90364,2023-08-26,Leather Sofa,Furniture,West,9277.49,1228.18,7
ORD-26691,2023-08-27,Pen Set,Office Supplies,West,153.1,43.88,7
ORD-31164,2023-08-29,Sony Headphones,Technology,South,416.32,61.39,3
ORD-23256,2023-08-29,HP LaserJet Printer,Technology,West,749.06,129.27,2
ORD-44517,2023-08-29,A4 Paper Ream,Office Supplies,East,81.3,13.43,9
ORD-39816,2023-08-30,Pen Set,Office Supplies,South,30.77,10.68,2
ORD-47880,2023-09-02,Glass Coffee Table,Furniture,South,908.48,146.18,4
ORD-85030,2023-09-03,Apple MacBook Pro,Technology,East,12344.59,2030.11,8
ORD-18333,2023-09-03,Dell XPS 15,Technology,South,8656.21,1135.76,10
ORD-61110,2023-09-03,Whiteboard Markers,Office Supplies,West,11.48,2.82,1
ORD-84897,2023-09-04,SanDisk SSD 1TB,Technology,Central,668.83,127.31,7
ORD-53399,2023-09-04,Herman Miller Chair,Furniture,West,841.82,135.15,1
ORD-36047,2023-09-04,Stapler Set,Office Supplies,East,102.58,29.39,5
ORD-70686,2023-09-04,Canon DSLR Camera,Technology,East,808.1,137.26,1
ORD-61116,2023-09-04,Leather Sofa,Furniture,East,8929.07,1828.68,6
ORD-87820,2023-09-05,Whiteboard Markers,Office Supplies,West,88.41,35.13,7
ORD-72245,2023-09-06,Glass Coffee Table,Furniture,Central,2888.85,344.65,10
ORD-93958,2023-09-07,Apple MacBook Pro,Technology,West,6545.54,855.54,5
ORD-67067,2023-09-07,IKEA Standing Desk,Furniture,West,1081.97,140.97,3
ORD-99687,2023-09-10,Binder Clips Box,Office Supplies,West,15.63,4.53,2
ORD-91888,2023-09-10,A4 Paper Ream,Office Supplies,Central,21.77,5.54,3
ORD-89503,2023-09-10,Glass Coffee Table,Furniture,East,1777.08,314.98,5
ORD-73300,2023-09-11,Stapler Set,Office Supplies,Central,129.75,38.52,9
ORD-86344,2023-09-11,Sony Headphones,Technology,South,704.66,171.77,6
ORD-30837,2023-09-11,SanDisk SSD 1TB,Technology,West,261.95,37.55,3
ORD-90173,2023-09-12,IKEA Standing Desk,Furniture,Central,2974.57,307.7,9
ORD-40959,2023-09-12,Logitech Wireless Mouse,Technology,South,205.94,45.64,6
ORD-38986,2023-09-13,Whiteboard Markers,Office Supplies,West,23.04,5.87,2
ORD-14467,2023-09-13,SanDisk SSD 1TB,Technology,East,1077.67,186.79,10
ORD-61633,2023-09-13,Highlighter Pack,Office Supplies,West,80.67,26.71,5
ORD-65410,2023-09-15,Pen Set,Office Supplies,South,74.33,17.33,4
ORD-21164,2023-09-15,Binder Clips Box,Office Supplies,East,28.5,-2.49,3
ORD-91620,2023-09-15,Sticky Notes Pack,Office Supplies,East,82.76,20.12,6
ORD-83886,2023-09-15,IKEA Standing Desk,Furniture,East,4229.47,323.31,10
ORD-24425,2023-09-16,Herman Miller Chair,Furniture,Central,788.31,83.96,1
ORD-76628,2023-09-16,Herman Miller Chair,Furniture,East,1912.32,322.43,2
ORD-66980,2023-09-16,Whiteboard Markers,Office Supplies,South,106.37,37.8,10
ORD-13769,2023-09-16,Sony Headphones,Technology,South,404.22,96.33,3
ORD-21219,2023-09-17,SanDisk SSD 1TB,Technology,West,559.67,88.48,5
ORD-40689,2023-09-18,Binder Clips Box,Office Supplies,West,8.14,2.0,1
ORD-86568,2023-09-19,Leather Sofa,Furniture,Central,7334.09,1426.06,6
ORD-68447,2023-09-20,Dell XPS 15,Technology,South,4142.32,763.87,5
ORD-75809,2023-09-21,Stapler Set,Office Supplies,South,93.08,-5.75,6
ORD-75191,2023-09-24,Sony Headphones,Technology,Central,1116.93,215.37,8
ORD-57795,2023-09-24,Pen Set,Office Supplies,West,172.14,-14.31,7
ORD-54541,2023-09-25,Highlighter Pack,Office Supplies,South,10.99,3.43,1
ORD-34978,2023-09-26,Glass Coffee Table,Furniture,Central,1593.83,256.34,5
ORD-18237,2023-09-29,Canon DSLR Camera,Technology,West,4208.91,742.95,6
ORD-32715,2023-09-29,Herman Miller Chair,Furniture,South,3538.22,401.57,5
ORD-46745,2023-09-29,Herman Miller Chair,Furniture,South,3520.28,459.84,5
ORD-57522,2023-10-01,Apple MacBook Pro,Technology,Central,7216.01,1690.55,6
ORD-90352,2023-10-02,Filing Cabinet,Furniture,East,1718.94,164.91,9
ORD-12946,2023-10-02,Herman Miller Chair,Furniture,East,9009.53,1152.43,9
ORD-34881,2023-10-03,IKEA Standing Desk,Furniture,West,2332.6,198.73,6
ORD-64890,2023-10-05,Binder Clips Box,Office Supplies,East,29.37,-2.3,4
ORD-96951,2023-10-05,Herman Miller Chair,Furniture,South,7194.06,842.27,10
ORD-26127,2023-10-06,A4 Paper Ream,Office Supplies,East,84.95,13.02,9
ORD-11620,2023-10-06,Herman Miller Chair,Furniture,East,4367.34,660.43,5
ORD-59327,2023-10-07,Herman Miller Chair,Furniture,Central,6732.1,772.74,8
ORD-37869,2023-10-07,Herman Miller Chair,Furniture,West,9043.97,851.77,10
ORD-28327,2023-10-07,SanDisk SSD 1TB,Technology,South,619.15,136.94,7
ORD-62645,2023-10-07,Dell XPS 15,Technology,East,7777.35,1326.6,6
ORD-61505,2023-10-08,A4 Paper Ream,Office Supplies,West,37.96,5.8,5
ORD-63588,2023-10-09,Stapler Set,Office Supplies,East,128.54,32.3,7
ORD-62581,2023-10-09,Herman Miller Chair,Furniture,West,800.71,109.12,1
ORD-44034,2023-10-11,Filing Cabinet,Furniture,South,1302.85,148.56,7
ORD-83184,2023-10-11,A4 Paper Ream,Office Supplies,East,31.23,6.84,3
ORD-15499,2023-10-12,Stapler Set,Office Supplies,West,132.75,48.66,9
ORD-68008,2023-10-12,IKEA Standing Desk,Furniture,Central,2980.64,242.51,9
ORD-54882,2023-10-12,SanDisk SSD 1TB,Technology,South,138.63,32.89,2
ORD-94192,2023-10-12,Leather Sofa,Furniture,East,3611.12,537.44,3
ORD-55327,2023-10-12,SanDisk SSD 1TB,Technology,South,456.9,120.01,5
ORD-71993,2023-10-14,IKEA Standing Desk,Furniture,Central,355.17,41.76,1
ORD-33385,2023-10-15,Pen Set,Office Supplies,Central,86.52,16.19,5
ORD-45527,2023-10-15,Pen Set,Office Supplies,East,98.07,28.03,4
ORD-55268,2023-10-16,Glass Coffee Table,Furniture,West,1591.14,192.16,6
ORD-88265,2023-10-16,Wooden Bookshelf,Furniture,West,264.93,26.54,1
ORD-85690,2023-10-16,Samsung Galaxy Tab,Technology,West,4715.49,916.07,10
ORD-80769,2023-10-16,Sticky Notes Pack,Office Supplies,East,51.69,17.69,5
ORD-57844,2023-10-17,Canon DSLR Camera,Technology,Central,4672.1,834.92,7
ORD-84475,2023-10-18,A4 Paper Ream,Office Supplies,Central,26.43,7.15,3
ORD-56230,2023-10-19,Sony Headphones,Technology,West,564.57,155.14,4
ORD-62664,2023-10-19,Sony Headphones,Technology,East,1691.18,467.42,9
ORD-47101,2023-10-21,Pen Set,Office Supplies,West,154.27,44.75,7
ORD-24478,2023-10-22,Samsung Galaxy Tab,Technology,South,2670.22,462.52,7
ORD-73269,2023-10-22,Sony Headphones,Technology,Central,815.83,185.87,5
ORD-12179,2023-10-22,Filing Cabinet,Furniture,West,212.05,33.27,1
ORD-42447,2023-10-22,HP LaserJet Printer,Technology,West,927.24,125.7,3
ORD-70946,2023-10-22,IKEA Standing Desk,Furniture,Central,3928.68,333.93,10
ORD-66280,2023-10-23,Herman Miller Chair,Furniture,East,2799.48,334.65,3
ORD-92210,2023-10-24,Highlighter Pack,Office Supplies,Central,159.71,41.7,10
ORD-99749,2023-10-25,Dell XPS 15,Technology,South,6373.41,776.79,7
ORD-40347,2023-10-25,Dell XPS 15,Technology,Central,6484.65,1346.54,8
ORD-12068,2023-10-26,Logitech Wireless Mouse,Technology,West,339.16,110.62,10
ORD-43807,2023-10-26,Logitech Wireless Mouse,Technology,West,249.01,63.35,7
ORD-74042,2023-10-26,IKEA Standing Desk,Furniture,East,3962.76,413.05,10
ORD-58722,2023-10-27,Sony Headphones,Technology,South,925.64,233.46,6
ORD-21706,2023-10-29,Leather Sofa,Furniture,Central,3567.46,703.3,3
ORD-39855,2023-10-30,Logitech Wireless Mouse,Technology,West,80.1,15.46,2
ORD-64927,2023-10-30,Stapler Set,Office Supplies,East,71.38,28.25,4
ORD-60264,2023-10-31,Filing Cabinet,Furniture,East,587.45,81.87,3
ORD-62743,2023-10-31,Samsung Galaxy Tab,Technology,South,2652.01,293.32,7
ORD-87485,2023-11-01,Dell XPS 15,Technology,Central,2543.25,454.18,3
ORD-97856,2023-11-01,Samsung Galaxy Tab,Technology,East,1779.17,322.09,3
ORD-30019,2023-11-01,Stapler Set,Office Supplies,West,102.44,31.93,7
ORD-21322,2023-11-02,Sony Headphones,Technology,South,763.91,192.38,5
ORD-89964,2023-11-03,A4 Paper Ream,Office Supplies,Central,6.97,1.38,1
ORD-26750,2023-11-04,Binder Clips Box,Office Supplies,East,39.6,12.31,5
ORD-56861,2023-11-05,Apple MacBook Pro,Technology,West,4401.68,670.82,3
ORD-68873,2023-11-06,HP LaserJet Printer,Technology,Central,1332.64,178.34,5
ORD-97819,2023-11-07,Binder Clips Box,Office Supplies,South,18.57,6.01,3
ORD-24855,2023-11-08,Binder Clips Box,Office Supplies,East,34.69,10.49,4
ORD-94765,2023-11-08,A4 Paper Ream,Office Supplies,Central,29.62,5.98,4
ORD-19287,2023-11-08,Canon DSLR Camera,Technology,East,856.92,128.78,1
ORD-58717,2023-11-10,Highlighter Pack,Office Supplies,South,83.18,20.75,7
ORD-54922,2023-11-10,Highlighter Pack,Office Supplies,South,13.25,4.08,1
ORD-37395,2023-11-11,Leather Sofa,Furniture,Central,992.46,118.92,1
ORD-82340,2023-11-12,Glass Coffee Table,Furniture,Central,1634.11,184.88,6
ORD-27486,2023-11-12,IKEA Standing Desk,Furniture,East,4265.4,456.55,10
ORD-32980,2023-11-12,Logitech Wireless Mouse,Technology,Central,106.46,35.9,3
ORD-63964,2023-11-12,SanDisk SSD 1TB,Technology,East,297.56,56.62,3
ORD-91289,2023-11-12,Samsung Galaxy Tab,Technology,East,3943.3,592.54,7
ORD-49739,2023-11-13,Binder Clips Box,Office Supplies,West,60.9,20.33,8
ORD-65360,2023-11-13,Sony Headphones,Technology,Central,1088.01,182.99,7
ORD-27911,2023-11-14,Glass Coffee Table,Furniture,Central,485.51,64.32,2
ORD-28116,2023-11-14,Leather Sofa,Furniture,Central,7395.88,1155.65,7
ORD-32037,2023-11-14,Filing Cabinet,Furniture,South,553.16,90.81,4
ORD-72094,2023-11-14,Sticky Notes Pack,Office Supplies,East,11.22,-0.82,1
ORD-20722,2023-11-17,Herman Miller Chair,Furniture,Central,3403.25,606.81,4
ORD-61117,2023-11-17,Herman Miller Chair,Furniture,East,7893.49,1177.41,9
ORD-28058,2023-11-17,Sticky Notes Pack,Office Supplies,East,38.3,11.49,3
ORD-22240,2023-11-18,Stapler Set,Office Supplies,South,139.2,34.58,9
ORD-17184,2023-11-19,Pen Set,Office Supplies,West,47.17,16.28,2
ORD-90753,2023-11-19,Binder Clips Box,Office Supplies,South,55.79,12.33,10
ORD-13676,2023-11-19,Dell XPS 15,Technology,East,6290.1,725.37,6
ORD-63961,2023-11-19,Apple MacBook Pro,Technology,West,12746.74,1670.05,9
ORD-24860,2023-11-19,Glass Coffee Table,Furniture,Central,2877.88,406.55,9
ORD-97670,2023-11-20,Leather Sofa,Furniture,East,10119.34,1716.83,7
ORD-65846,2023-11-20,Filing Cabinet,Furniture,West,752.47,112.34,4
ORD-87526,2023-11-21,Pen Set,Office Supplies,West,96.81,-5.31,5
ORD-45830,2023-11-21,Binder Clips Box,Office Supplies,East,88.74,-5.21,10
ORD-65288,2023-11-22,Whiteboard Markers,Office Supplies,Central,34.91,8.05,3
ORD-48669,2023-11-22,Filing Cabinet,Furniture,West,189.02,30.39,1
ORD-68192,2023-11-22,Pen Set,Office Supplies,South,165.55,39.53,8
ORD-96184,2023-11-23,HP LaserJet Printer,Technology,Central,2304.82,286.07,9
ORD-65369,2023-11-23,Highlighter Pack,Office Supplies,West,16.48,4.54,1
ORD-15611,2023-11-23,Apple MacBook Pro,Technology,South,1178.37,221.71,1
ORD-59692,2023-11-23,IKEA Standing Desk,Furniture,Central,1998.59,184.9,6
ORD-12757,2023-11-24,Canon DSLR Camera,Technology,West,1234.9,181.29,2
ORD-98142,2023-11-24,Pen Set,Office Supplies,East,75.07,14.39,3
ORD-48121,2023-11-26,Pen Set,Office Supplies,South,137.17,37.72,8
ORD-70225,2023-11-26,Stapler Set,Office Supplies,West,47.18,16.35,3
ORD-24322,2023-11-26,Stapler Set,Office Supplies,East,19.47,4.67,1
ORD-33260,2023-11-29,Glass Coffee Table,Furniture,West,888.71,107.96,3
ORD-37294,2023-11-29,Sony Headphones,Technology,Central,323.9,52.55,2
ORD-91465,2023-11-30,Wooden Bookshelf,Furniture,West,234.4,22.66,1
ORD-61910,2023-12-01,Herman Miller Chair,Furniture,East,5912.41,788.05,6
ORD-81372,2023-12-02,Pen Set,Office Supplies,Central,144.63,29.56,7
ORD-69437,2023-12-03,Pen Set,Office Supplies,South,53.77,12.16,3
ORD-48150,2023-12-04,Pen Set,Office Supplies,West,62.47,20.78,3
ORD-67216,2023-12-04,Logitech Wireless Mouse,Technology,South,124.45,27.81,4
ORD-48557,2023-12-04,Binder Clips Box,Office Supplies,West,36.87,10.07,5
ORD-57962,2023-12-04,Whiteboard Markers,Office Supplies,West,66.65,17.65,5
ORD-24585,2023-12-05,HP LaserJet Printer,Technology,South,283.07,33.55,1
ORD-21053,2023-12-05,Sticky Notes Pack,Office Supplies,West,10.85,3.17,1
ORD-39912,2023-12-05,Pen Set,Office Supplies,Central,45.91,-4.78,2
ORD-37752,2023-12-06,Stapler Set,Office Supplies,South,57.07,19.14,4
ORD-63856,2023-12-06,Highlighter Pack,Office Supplies,East,71.96,16.33,5
ORD-26821,2023-12-07,Sony Headphones,Technology,Central,1351.38,319.81,9
ORD-56052,2023-12-08,Wooden Bookshelf,Furniture,East,1356.31,188.94,5
ORD-98842,2023-12-08,Logitech Wireless Mouse,Technology,Central,106.68,27.49,3
ORD-42011,2023-12-08,Apple MacBook Pro,Technology,Central,10848.38,1574.86,9
ORD-17120,2023-12-08,Sony Headphones,Technology,West,689.89,149.27,4
ORD-51114,2023-12-09,Whiteboard Markers,Office Supplies,East,28.96,9.86,2
ORD-87014,2023-12-09,Pen Set,Office Supplies,West,45.78,8.61,2
ORD-68762,2023-12-12,Sticky Notes Pack,Office Supplies,Central,17.0,4.62,2
ORD-51879,2023-12-12,Filing Cabinet,Furniture,East,803.61,125.81,4
ORD-79827,2023-12-13,Highlighter Pack,Office Supplies,East,175.66,36.87,10
ORD-20048,2023-12-13,Sony Headphones,Technology,Central,597.41,85.94,4
ORD-86610,2023-12-14,Pen Set,Office Supplies,South,56.54,19.32,3
ORD-66925,2023-12-14,Herman Miller Chair,Furniture,East,6085.1,787.32,6
ORD-34967,2023-12-15,Stapler Set,Office Supplies,East,109.79,22.22,7
ORD-53410,2023-12-16,Binder Clips Box,Office Supplies,Central,60.07,10.61,9
ORD-38992,2023-12-17,Glass Coffee Table,Furniture,Central,482.61,52.22,2
ORD-64932,2023-12-17,Wooden Bookshelf,Furniture,West,925.87,79.69,4
ORD-55121,2023-12-18,IKEA Standing Desk,Furniture,Central,4008.18,387.35,10
ORD-72737,2023-12-21,Dell XPS 15,Technology,Central,1876.17,316.3,2
ORD-94080,2023-12-21,Wooden Bookshelf,Furniture,East,1169.47,127.99,5
ORD-17398,2023-12-21,Wooden Bookshelf,Furniture,South,1333.84,127.34,7
ORD-94599,2023-12-21,Dell XPS 15,Technology,West,5410.68,1163.26,6
ORD-68606,2023-12-21,Binder Clips Box,Office Supplies,Central,23.28,7.78,3
ORD-70012,2023-12-22,Glass Coffee Table,Furniture,East,1876.1,278.9,6
ORD-32185,2023-12-23,Sticky Notes Pack,Office Supplies,Central,33.91,11.75,3
ORD-89452,2023-12-23,Sticky Notes Pack,Office Supplies,South,84.77,19.23,9
ORD-51853,2023-12-24,IKEA Standing Desk,Furniture,West,2362.21,275.2,7
ORD-59015,2023-12-24,Leather Sofa,Furniture,West,12977.16,2113.02,10
ORD-48616,2023-12-24,Glass Coffee Table,Furniture,South,1949.55,293.5,7
ORD-41531,2023-12-24,Leather Sofa,Furniture,East,13667.79,2025.06,10
ORD-82642,2023-12-26,Pen Set,Office Supplies,Central,40.78,-2.35,2
ORD-19447,2023-12-27,SanDisk SSD 1TB,Technology,West,772.4,115.22,9
ORD-28258,2023-12-28,Binder Clips Box,Office Supplies,Central,7.2,1.77,1
ORD-68837,2023-12-28,Pen Set,Office Supplies,East,25.16,-2.18,1
ORD-84752,2023-12-28,Leather Sofa,Furniture,West,7280.16,1130.41,7
ORD-93055,2023-12-29,Canon DSLR Camera,Technology,East,5258.96,705.25,6
ORD-31802,2023-12-29,Binder Clips Box,Office Supplies,East,17.65,3.65,2
ORD-39272,2023-12-29,Logitech Wireless Mouse,Technology,East,156.36,48.18,4
ORD-50952,2023-12-30,IKEA Standing Desk,Furniture,Central,3261.72,339.54,10
ORD-30461,2023-12-30,Pen Set,Office Supplies,West,47.13,-3.76,2
ORD-10772,2023-12-30,Glass Coffee Table,Furniture,Central,270.85,32.23,1
ORD-61936,2023-12-30,IKEA Standing Desk,Furniture,East,1904.14,191.6,4
ORD-82487,2023-12-30,Leather Sofa,Furniture,Central,3852.66,839.27,4
ORD-72367,2023-12-31,Filing Cabinet,Furniture,South,1145.56,109.03,7
ORD-53287,2023-12-31,Sticky Notes Pack,Office Supplies,Central,102.93,-10.37,10
ORD-39260,2024-01-01,Sticky Notes Pack,Office Supplies,Central,66.32,17.85,6
